[36mconnect            |[0m [2020-09-14 10:00:09,172] INFO WorkerSourceTask{id=source_kafka-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:04:51,498] INFO Kafka version: 5.5.0-ce (org.apache.kafka.common.utils.AppInfoParser)
[36mconnect            |[0m [2020-09-14 10:04:51,498] INFO Kafka commitId: 6068e5d52c5e294e (org.apache.kafka.common.utils.AppInfoParser)
[36mconnect            |[0m [2020-09-14 10:04:51,498] INFO Kafka startTimeMs: 1600077891498 (org.apache.kafka.common.utils.AppInfoParser)
[36mconnect            |[0m [2020-09-14 10:04:51,506] INFO interceptor=confluent.monitoring.interceptor.connector-consumer-mongos_45-0 created for client_id=connector-consumer-mongos_45-0 client_type=CONSUMER session= cluster=JvSf76vYTmOXYk63vhP9AA group=connect-mongos_45 (io.confluent.monitoring.clients.interceptor.MonitoringInterceptor)
[36mconnect            |[0m [2020-09-14 10:04:51,526] INFO [Producer clientId=confluent.monitoring.interceptor.connector-consumer-mongos_45-0] Cluster ID: JvSf76vYTmOXYk63vhP9AA (org.apache.kafka.clients.Metadata)
[36mconnect            |[0m [2020-09-14 10:04:51,576] INFO Cluster created with settings {hosts=[127.0.0.1:27017], srvHost=kafka.oa4fi.mongodb.net, mode=MULTIPLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,577] INFO Cluster description not yet available. Waiting for 30000 ms before timing out (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,581] INFO Adding discovered server kafka-shard-00-02.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,584] INFO Adding discovered server kafka-shard-01-02.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,584] INFO Adding discovered server kafka-shard-01-01.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,585] INFO Adding discovered server kafka-shard-01-00.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,586] INFO Adding discovered server kafka-shard-00-01.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,587] INFO Adding discovered server kafka-shard-00-00.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,789] INFO Opened connection [connectionId{localValue:424, serverValue:37185}] to kafka-shard-01-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:51,795] INFO Opened connection [connectionId{localValue:428, serverValue:40368}] to kafka-shard-00-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:51,797] INFO Opened connection [connectionId{localValue:426, serverValue:38611}] to kafka-shard-01-01.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:51,800] INFO Opened connection [connectionId{localValue:423, serverValue:38583}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:51,802] INFO Opened connection [connectionId{localValue:425, serverValue:38629}] to kafka-shard-01-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:51,805] INFO Opened connection [connectionId{localValue:427, serverValue:37274}] to kafka-shard-00-01.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:51,827] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-02.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=38443237} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,828] INFO Discovered cluster type of SHARDED (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,833] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-00.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=37621277} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,834] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-01.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=37000053} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,838] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-02.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=37791457} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,840] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-00.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=37648325} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,844] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-01.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=38828986} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:52,118] INFO Opened connection [connectionId{localValue:429, serverValue:37186}] to kafka-shard-01-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:52,159] ERROR Mongodb bulk write (partially) failed (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:52,159] ERROR WriteResult: AcknowledgedBulkWriteResult{insertedCount=0, matchedCount=0, removedCount=0, modifiedCount=0, upserts=[]} (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:52,159] ERROR WriteErrors: [BulkWriteError{index=0, code=61, message='Failed to target upsert by query :: could not extract exact shard key', details={}}] (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:52,159] ERROR WriteConcernError: null (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:52,159] ERROR WorkerSinkTask{id=mongos_45-0} RetriableException from SinkTask: (org.apache.kafka.connect.runtime.WorkerSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:52,404] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Tasks [mongos_45-0] configs updated (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-09-14 10:04:52,906] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Finished starting connectors and tasks (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-09-14 10:04:52,906] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Handling task config update by restarting tasks [mongos_45-0] (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-09-14 10:04:52,906] INFO Stopping task mongos_45-0 (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:52,907] INFO Stopping MongoDB sink task (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:53,166] INFO Opened connection [connectionId{localValue:430, serverValue:38584}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:53,203] INFO Closed connection [connectionId{localValue:430, serverValue:38584}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 because the pool has been closed. (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:53,203] INFO Closed connection [connectionId{localValue:429, serverValue:37186}] to kafka-shard-01-02.oa4fi.mongodb.net:27016 because the pool has been closed. (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:53,204] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Revoke previously assigned partitions kafka1.kafka.foo-0 (org.apache.kafka.clients.consumer.internals.ConsumerCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:53,204] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Member connector-consumer-mongos_45-0-909c343c-48c7-4b2b-a6fc-bef000932368 sending LeaveGroup request to coordinator broker:29092 (id: 2147483646 rack: null) due to the consumer is being closed (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:53,207] INFO Publish thread interrupted for client_id=connector-consumer-mongos_45-0 client_type=CONSUMER session= cluster=JvSf76vYTmOXYk63vhP9AA group=connect-mongos_45 (io.confluent.monitoring.clients.interceptor.MonitoringInterceptor)
[36mconnect            |[0m [2020-09-14 10:04:53,209] INFO Publishing Monitoring Metrics stopped for client_id=connector-consumer-mongos_45-0 client_type=CONSUMER session= cluster=JvSf76vYTmOXYk63vhP9AA group=connect-mongos_45 (io.confluent.monitoring.clients.interceptor.MonitoringInterceptor)
[36mconnect            |[0m [2020-09-14 10:04:53,210] INFO [Producer clientId=confluent.monitoring.interceptor.connector-consumer-mongos_45-0] Closing the Kafka producer with timeoutMillis = 9223372036854775807 ms. (org.apache.kafka.clients.producer.KafkaProducer)
[36mconnect            |[0m [2020-09-14 10:04:53,213] INFO Closed monitoring interceptor for client_id=connector-consumer-mongos_45-0 client_type=CONSUMER session= cluster=JvSf76vYTmOXYk63vhP9AA group=connect-mongos_45 (io.confluent.monitoring.clients.interceptor.MonitoringInterceptor)
[36mconnect            |[0m [2020-09-14 10:04:53,214] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Rebalance started (org.apache.kafka.connect.runtime.distributed.WorkerCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:53,215] INFO [Worker clientId=connect-1, groupId=compose-connect-group] (Re-)joining group (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:53,218] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Successfully joined group with generation 34 (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:53,218] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Joined group at generation 34 with protocol version 2 and got assignment: Assignment{error=0, leader='connect-1-2e0b2ec4-b7bb-4bb5-91e1-1149bb91de40', leaderUrl='http://connect:8083/', offset=46, connectorIds=[mongos_45, mongos_35, mongos_3, source_kafka], taskIds=[mongos_45-0, mongos_35-0, mongos_3-0, source_kafka-0], revokedConnectorIds=[], revokedTaskIds=[], delay=0} with rebalance delay: 0 (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-09-14 10:04:53,218] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Starting connectors and tasks using config offset 46 (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-09-14 10:04:53,218] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Starting task mongos_45-0 (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-09-14 10:04:53,218] INFO Creating task mongos_45-0 (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:53,219] INFO ConnectorConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:53,219] INFO EnrichedConnectorConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:53,219] INFO TaskConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:53,219] INFO Instantiated task mongos_45-0 with version 1.2.0 of type com.mongodb.kafka.connect.sink.MongoSinkTask (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:53,220] INFO StringConverterConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:53,220] INFO Set up the key converter class org.apache.kafka.connect.storage.StringConverter for task mongos_45-0 using the worker config (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:53,220] INFO AvroConverterConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:53,220] INFO KafkaAvroSerializerConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:53,220] INFO KafkaAvroDeserializerConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:53,220] INFO AvroDataConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:53,220] INFO Set up the value converter class io.confluent.connect.avro.AvroConverter for task mongos_45-0 using the worker config (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:53,220] INFO Set up the header converter class org.apache.kafka.connect.storage.SimpleHeaderConverter for task mongos_45-0 using the worker config (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:53,221] INFO Initializing: org.apache.kafka.connect.runtime.TransformationChain{} (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:53,221] INFO SinkConnectorConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:53,221] INFO EnrichedConnectorConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:53,221] INFO ConsumerConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:53,223] INFO Kafka version: 5.5.0-ce (org.apache.kafka.common.utils.AppInfoParser)
[36mconnect            |[0m [2020-09-14 10:04:53,223] INFO Kafka commitId: 6068e5d52c5e294e (org.apache.kafka.common.utils.AppInfoParser)
[36mconnect            |[0m [2020-09-14 10:04:53,223] INFO Kafka startTimeMs: 1600077893223 (org.apache.kafka.common.utils.AppInfoParser)
[36mconnect            |[0m [2020-09-14 10:04:53,224] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Finished starting connectors and tasks (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-09-14 10:04:53,226] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Subscribed to topic(s): kafka1.kafka.foo (org.apache.kafka.clients.consumer.KafkaConsumer)
[36mconnect            |[0m [2020-09-14 10:04:53,227] INFO Starting MongoDB sink task (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:53,235] INFO MongoSinkTopicConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:53,235] INFO WorkerSinkTask{id=mongos_45-0} Sink task finished initialization and start (org.apache.kafka.connect.runtime.WorkerSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:53,238] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Cluster ID: JvSf76vYTmOXYk63vhP9AA (org.apache.kafka.clients.Metadata)
[36mconnect            |[0m [2020-09-14 10:04:53,238] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Discovered group coordinator broker:29092 (id: 2147483646 rack: null) (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:53,239] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] (Re-)joining group (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:53,241] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Join group failed with org.apache.kafka.common.errors.MemberIdRequiredException: The group member needs to have a valid member id before actually entering a consumer group (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:53,241] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] (Re-)joining group (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:53,243] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Finished assignment for group at generation 3: {connector-consumer-mongos_45-0-8a551321-6451-4b36-9692-d7ff5489f233=Assignment(partitions=[kafka1.kafka.foo-0])} (org.apache.kafka.clients.consumer.internals.ConsumerCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:53,244] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Successfully joined group with generation 3 (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:53,248] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Adding newly assigned partitions: kafka1.kafka.foo-0 (org.apache.kafka.clients.consumer.internals.ConsumerCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:53,249] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Found no committed offset for partition kafka1.kafka.foo-0 (org.apache.kafka.clients.consumer.internals.ConsumerCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:53,251] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Resetting offset for partition kafka1.kafka.foo-0 to offset 0. (org.apache.kafka.clients.consumer.internals.SubscriptionState)
[36mconnect            |[0m [2020-09-14 10:04:53,252] INFO creating interceptor (io.confluent.monitoring.clients.interceptor.MonitoringConsumerInterceptor)
[36mconnect            |[0m [2020-09-14 10:04:53,253] INFO MonitoringInterceptorConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:53,253] INFO ProducerConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:53,255] INFO Kafka version: 5.5.0-ce (org.apache.kafka.common.utils.AppInfoParser)
[36mconnect            |[0m [2020-09-14 10:04:53,255] INFO Kafka commitId: 6068e5d52c5e294e (org.apache.kafka.common.utils.AppInfoParser)
[36mconnect            |[0m [2020-09-14 10:04:53,255] INFO Kafka startTimeMs: 1600077893255 (org.apache.kafka.common.utils.AppInfoParser)
[36mconnect            |[0m [2020-09-14 10:04:53,256] INFO interceptor=confluent.monitoring.interceptor.connector-consumer-mongos_45-0 created for client_id=connector-consumer-mongos_45-0 client_type=CONSUMER session= cluster=JvSf76vYTmOXYk63vhP9AA group=connect-mongos_45 (io.confluent.monitoring.clients.interceptor.MonitoringInterceptor)
[36mconnect            |[0m [2020-09-14 10:04:53,260] INFO [Producer clientId=confluent.monitoring.interceptor.connector-consumer-mongos_45-0] Cluster ID: JvSf76vYTmOXYk63vhP9AA (org.apache.kafka.clients.Metadata)
[36mconnect            |[0m [2020-09-14 10:04:53,266] INFO Cluster created with settings {hosts=[127.0.0.1:27017], srvHost=kafka.oa4fi.mongodb.net, mode=MULTIPLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,267] INFO Cluster description not yet available. Waiting for 30000 ms before timing out (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,270] INFO Adding discovered server kafka-shard-00-02.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,270] INFO Adding discovered server kafka-shard-01-02.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,275] INFO Adding discovered server kafka-shard-01-01.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,275] INFO Adding discovered server kafka-shard-01-00.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,276] INFO Adding discovered server kafka-shard-00-01.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,277] INFO Adding discovered server kafka-shard-00-00.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,481] INFO Opened connection [connectionId{localValue:431, serverValue:38585}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:53,481] INFO Opened connection [connectionId{localValue:432, serverValue:37187}] to kafka-shard-01-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:53,481] INFO Opened connection [connectionId{localValue:434, serverValue:38630}] to kafka-shard-01-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:53,483] INFO Opened connection [connectionId{localValue:433, serverValue:38612}] to kafka-shard-01-01.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:53,487] INFO Opened connection [connectionId{localValue:435, serverValue:37279}] to kafka-shard-00-01.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:53,489] INFO Opened connection [connectionId{localValue:436, serverValue:40373}] to kafka-shard-00-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:53,520] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-02.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=38133906} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,520] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-00.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=37449311} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,520] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-02.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=38126124} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,520] INFO Discovered cluster type of SHARDED (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,521] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-01.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=37942899} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,528] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-01.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=40965367} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,528] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-00.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=39220516} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:53,802] INFO Opened connection [connectionId{localValue:437, serverValue:38631}] to kafka-shard-01-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:53,844] ERROR Mongodb bulk write (partially) failed (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:53,844] ERROR WriteResult: AcknowledgedBulkWriteResult{insertedCount=0, matchedCount=0, removedCount=0, modifiedCount=0, upserts=[]} (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:53,844] ERROR WriteErrors: [BulkWriteError{index=0, code=61, message='Failed to target upsert by query :: could not extract exact shard key', details={}}] (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:53,844] ERROR WriteConcernError: null (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:53,844] ERROR WorkerSinkTask{id=mongos_45-0} RetriableException from SinkTask: (org.apache.kafka.connect.runtime.WorkerSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:59,116] INFO Opened connection [connectionId{localValue:438, serverValue:38586}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:59,157] ERROR Mongodb bulk write (partially) failed (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:59,157] ERROR WriteResult: AcknowledgedBulkWriteResult{insertedCount=0, matchedCount=0, removedCount=0, modifiedCount=0, upserts=[]} (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:59,157] ERROR WriteErrors: [BulkWriteError{index=0, code=61, message='Failed to target upsert by query :: could not extract exact shard key', details={}}] (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:59,157] ERROR WriteConcernError: null (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:59,157] ERROR WorkerSinkTask{id=mongos_45-0} RetriableException from SinkTask: (org.apache.kafka.connect.runtime.WorkerSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:59,201] INFO WorkerSourceTask{id=source_kafka-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:04:59,201] INFO WorkerSourceTask{id=source_kafka-0} flushing 0 outstanding messages for offset commit (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:05:03,266] ERROR Mongodb bulk write (partially) failed (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:05:03,267] ERROR WriteResult: AcknowledgedBulkWriteResult{insertedCount=0, matchedCount=0, removedCount=0, modifiedCount=0, upserts=[]} (com.mongodb.kafka.connect.sink.MongoSinkTask)
